State,specifier,agency,race,religion,sexualOrientation,disability,gender
,,Emerson,0,1,0,0,0,0,0,1,0,0,"7,747"
,,Englewood,8,1,0,0,0,0,0,1,0,8,"28,795"
,,Evesham Township,10,7,0,1,0,0,2,4,5,7,"45,314"
,,Fair Lawn,0,0,1,0,0,0,0,0,0,1,"33,759"
,,Fort Lee,1,0,1,0,0,0,0,1,1,0,"38,095"
,,Franklin Lakes,1,5,0,0,0,0,0,1,0,5,"10,939"
,,"Franklin Township, Somerset County",1,0,0,0,0,0,1,0,0,0,"67,463"
,,Freehold Borough,1,0,0,0,0,0,0,0,0,1,"11,865"
,,Freehold Township,2,0,1,0,0,0,2,0,1,0,"35,531"
,,Hackensack,4,4,1,0,0,0,1,0,2,6,"45,226"
,,Hackettstown,1,0,0,0,0,0,1,0,0,0,"9,520"
,,Haddonfield,1,0,0,0,0,0,1,0,0,0,"11,445"
,,Haddon Township,2,0,0,0,0,0,1,1,0,0,"14,731"
,,"Hamilton Township, Mercer County",5,0,0,0,0,0,1,1,1,2,"88,723"
,,Hanover Township,1,4,0,0,0,0,4,1,0,0,"14,904"
,,Harrison Township,0,0,1,0,0,0,0,0,0,1,"13,128"
,,Haworth,0,2,0,0,0,0,0,0,0,2,"3,491"
,,High Bridge,0,1,0,0,0,0,0,1,0,0,"3,524"
,,Highland Park,2,2,0,0,0,0,1,1,1,1,"14,287"
,,Hightstown,2,0,0,0,0,0,1,1,0,0,"5,522"
,,Hillsborough Township,3,1,0,0,0,0,1,2,0,1,"40,369"
,,Hoboken,3,3,0,0,0,0,4,1,0,1,"55,348"
,,Hopewell Township,1,0,2,0,0,0,1,2,0,0,"18,633"
,,Howell Township,7,4,0,0,0,0,4,2,4,1,"52,432"
,,Interlaken,0,0,1,0,0,0,0,1,0,0,798
,,Jefferson Township,1,0,0,0,0,0,1,0,0,0,"21,505"
,,Jersey City,0,0,1,0,0,0,1,0,0,0,"267,906"
,,Keansburg,8,1,1,0,0,0,0,1,7,2,"9,782"
,,Kinnelon,1,0,0,0,0,0,0,1,0,0,"10,275"
,,Lakewood Township,7,15,0,0,0,0,4,6,7,5,"102,759"
,,"Lawrence Township, Mercer County",0,2,0,0,0,0,0,1,0,1,"32,929"
,,Lindenwold,0,0,1,0,0,0,0,0,0,1,"17,516"
,,Livingston Township,2,1,0,0,0,0,1,1,0,1,"29,987"
,,Lodi,2,0,3,0,0,0,3,1,0,1,"24,981"
,,Lopatcong Township,0,1,0,0,0,0,1,0,0,0,"8,298"
,,Lumberton Township,0,1,0,0,0,0,0,0,1,0,"12,286"
,,Madison,1,2,0,0,0,0,1,1,0,1,"16,175"
,,Magnolia,2,0,0,0,0,0,1,1,0,0,"4,310"
,,Manalapan Township,4,4,0,0,0,0,1,2,4,1,"40,177"
,,Manasquan,2,0,0,0,0,0,1,0,1,0,"5,804"
,,Manchester Township,1,0,0,0,0,0,1,0,0,0,"43,916"
,,"Mansfield Township, Warren County",0,1,0,0,0,0,0,1,0,0,"7,435"
,,Mantua Township,1,0,0,0,0,0,0,0,0,1,"15,123"
,,Maple Shade Township,1,2,0,0,0,0,1,1,0,1,"18,797"
,,Maplewood Township,0,1,0,0,0,0,1,0,0,0,"24,863"
,,Medford Lakes,1,1,0,0,0,0,0,0,2,0,"4,038"
,,Medford Township,3,2,2,0,0,0,1,1,0,5,"23,503"
,,Metuchen,0,0,0,1,0,0,1,0,0,0,"13,981"
,,Middlesex Borough,1,1,0,0,0,0,1,0,1,0,"13,897"
,,Millburn Township,0,1,0,0,0,0,0,0,0,1,"20,421"
,,Monmouth Beach,0,1,0,0,0,0,0,0,0,1,"3,213"
,,"Monroe Township, Middlesex County",0,3,0,0,0,0,0,0,0,3,"45,722"
,,Montclair,2,0,0,0,0,0,0,0,1,1,"39,029"
,,Montvale,0,1,0,0,0,0,1,0,0,0,"8,653"
,,Moorestown Township,4,1,0,0,0,0,1,2,1,1,"20,534"
,,Mount Laurel Township,0,0,1,0,0,0,1,0,0,0,"41,712"
,,Mount Olive Township,1,0,1,0,0,0,0,0,0,2,"29,410"
,,Mullica Township,1,0,0,0,0,0,0,0,0,1,"6,024"
,,Neptune Township,6,0,1,0,0,0,4,1,0,2,"27,757"
,,New Brunswick,1,0,2,0,0,0,2,,1,,"57,481"
,,Newton,0,1,1,0,0,0,0,0,1,1,"7,874"
,,North Bergen Township,0,1,0,0,0,0,1,0,0,0,"63,490"
,,Northfield,1,0,0,0,0,0,1,0,0,0,"8,376"
,,Oakland,0,1,0,0,0,0,0,0,0,1,"13,243"
,,"Ocean Township, Monmouth County",3,3,0,0,0,0,1,3,2,0,"26,637"
,,Old Bridge Township,2,0,0,0,0,0,1,0,1,0,"67,162"
,,Old Tappan,0,1,0,0,0,0,0,0,1,0,"6,069"
,,Oradell,0,2,0,0,0,0,0,2,0,0,"8,291"
,,Palmyra,1,0,1,0,0,0,0,1,0,1,"7,217"
,,Paramus,1,1,0,0,0,0,1,0,1,0,"27,075"
,,Passaic,1,1,1,0,0,0,0,0,2,1,"71,053"
,,Paulsboro,1,0,0,0,0,0,0,0,1,0,"5,959"
,,Pennsville Township,1,0,0,0,0,0,0,0,1,0,"12,564"
,,Pequannock Township,0,1,0,0,0,0,1,0,0,0,"15,472"
,,Piscataway Township,0,1,0,0,0,0,1,0,0,0,"58,109"
,,Plainfield,0,1,0,0,0,0,1,0,0,0,"50,983"
,,Point Pleasant,0,1,0,0,0,0,1,0,0,0,"18,696"
,,Pompton Lakes,1,0,0,0,0,0,0,0,0,1,"11,176"
,,Princeton,8,7,0,0,0,0,1,6,5,3,"31,845"
,,Ramsey,1,1,0,0,0,0,0,0,1,1,"15,273"
,,Randolph Township,4,4,0,0,0,0,4,2,0,2,"25,950"
,,Ridgewood,0,4,0,0,0,0,0,0,3,1,"25,729"
,,River Edge,0,1,0,0,0,0,0,1,0,0,"11,744"
,,Robbinsville Township,3,0,0,0,0,0,1,0,2,0,"14,446"
,,Roselle Park,1,0,0,0,0,0,0,0,1,0,"13,747"
,,Shrewsbury,0,1,0,0,0,0,0,1,0,0,"4,178"
,,South Brunswick Township,1,2,1,0,0,0,2,0,1,1,"46,280"
,,South Orange Village,4,1,1,0,0,0,3,0,1,2,"16,407"
,,South Plainfield,1,0,0,0,0,0,1,0,0,0,"24,458"
,,South River,1,0,0,0,0,0,0,1,0,0,"16,399"
,,"Springfield Township, Union County",1,0,0,0,0,0,1,0,0,0,"17,805"
,,Stone Harbor,0,0,2,0,0,0,0,1,1,0,827
,,Summit,0,1,0,0,0,0,0,1,0,0,"22,195"
,,Teaneck Township,2,1,0,0,0,0,0,1,1,1,"41,377"
,,Tenafly,0,1,0,0,0,0,0,1,0,0,"14,960"
,,Toms River Township,1,3,0,0,0,0,2,1,1,0,"92,543"
,,Trenton,0,1,0,0,0,0,1,0,0,0,"84,231"
,,Union City,1,0,0,0,0,0,0,1,0,0,"70,053"
,,Union Township,1,0,0,0,0,0,1,0,0,0,"59,051"
,,Verona,1,0,0,0,0,0,1,0,0,0,"13,584"
,,Vineland,8,0,1,0,0,0,1,0,4,4,"60,477"
,,Voorhees Township,1,0,0,0,0,0,0,0,1,0,"29,532"
,,"Washington Township, Gloucester County",1,0,1,0,0,0,0,1,1,0,"48,088"
,,"Washington Township, Warren County",1,0,0,0,0,0,0,1,0,0,"6,429"
,,Waterford Township,2,0,0,0,0,0,1,0,1,0,"10,817"
,,Weehawken Township,2,0,0,0,0,0,0,0,0,2,"15,683"
,,Westampton Township,2,0,0,0,0,0,0,1,1,0,"8,775"
,,West Long Branch,1,0,1,0,0,0,1,0,0,1,"7,944"
,,West New York,1,0,0,0,0,0,0,0,1,0,"54,156"
,,West Windsor Township,1,1,0,0,0,0,2,0,0,0,"28,495"
,,Wildwood,1,0,0,0,0,0,0,0,1,0,"5,087"
,,Willingboro Township,0,2,0,0,0,0,0,0,2,0,"31,726"
,,Woodbridge Township,0,2,0,0,0,0,1,0,0,1,"102,129"
,,Woodbury,27,1,4,1,0,0,4,10,14,5,"9,970"
,Universities and Colleges,,12,15,10,0,0,0,,,,,
,,Montclair State University,3,1,1,0,0,0,2,1,2,,"20,987"
,,Princeton University,3,0,0,0,0,0,,,,3,"8,181"
,,Rutgers University:  ,,,,,,,,,,,
,,Newark,0,2,0,0,0,0,,,,2,"12,321"
,,New Brunswick,4,12,9,0,0,0,6,7,3,9,"50,146"
,,Stockton University,2,0,0,0,0,0,,,2,,"8,728"
,Metropolitan Counties,,3,1,0,0,0,0,,,,,
,,Bergen,1,1,0,0,0,0,2,,,,
,,Cape May,1,0,0,0,0,0,,1,,,
,,Warren,1,0,0,0,0,0,,,,1,
,State Police Agencies,,4,1,0,1,0,0,,,,,
,,New Jersey State Police,4,1,0,1,0,0,4,,,2,
New Mexico,Total,,4,2,1,0,0,0,,,,,
,Cities,,4,2,1,0,0,0,,,,,
,,Albuquerque,4,2,1,0,0,0,,,4,3,"561,375"
New York,Total,,189,284,64,1,0,14,,,,,
,Cities,,127,194,55,1,0,13,,,,,
,,Albany,4,0,0,0,0,0,0,0,2,2,"98,174"
,,Ardsley Village,0,1,0,0,0,0,1,0,0,0,"4,663"
,,Auburn,1,0,0,0,0,0,0,1,0,,"26,686"
,,Brighton Town,0,1,0,0,0,0,0,0,1,0,"36,596"
,,Buffalo,6,0,2,0,0,0,2,4,2,0,"256,169"
,,Clarkstown Town,0,2,0,0,0,0,0,1,0,1,"81,810"
,,Croton-on-Hudson Village,0,0,0,1,0,0,0,1,0,0,"8,271"
,,Fishkill Town,1,0,0,0,0,0,0,1,0,0,"21,532"
,,Fulton City,1,0,0,0,0,0,0,1,0,0,"11,321"
,,Gates Town,1,0,0,0,0,0,0,0,0,1,"28,723"
,,Greenburgh Town,0,1,0,0,0,1,1,0,1,0,"45,923"
,,Hamburg Town,1,0,0,0,0,0,0,0,1,0,"46,040"
,,Hastings-on-Hudson Village,0,3,0,0,0,0,0,1,1,1,"7,987"
,,Hempstead Village,0,0,1,0,0,0,0,1,0,0,"55,807"
,,Ilion Village,1,0,0,0,0,0,0,0,1,0,"7,801"
,,Ithaca,2,0,0,0,0,0,0,1,1,0,"30,875"
,,Johnson City Village,1,0,0,0,0,0,0,0,1,0,"14,595"
,,Liberty Village,1,0,0,0,0,0,0,0,1,0,"4,050"
,,Middletown,0,1,0,0,0,0,0,0,1,0,"27,607"
,,Monroe Village,2,0,0,0,0,0,0,0,2,0,"8,636"
,,Mount Vernon,2,0,0,0,0,0,0,0,1,1,"68,507"
,,New Castle Town,1,1,0,0,0,0,2,,,,"18,189"
,,New Paltz Town and Village,0,1,0,0,0,0,1,0,0,0,"14,125"
,,New Rochelle,4,1,0,0,0,0,2,0,1,2,"79,960"
,,New York,88,173,46,0,0,11,96,82,68,72,"8,616,333"
,,Niagara Falls,3,0,0,0,0,0,0,1,2,0,"48,385"
,,Port Jervis,0,0,1,0,0,0,0,,1,0,"8,527"
,,Poughkeepsie,1,0,0,0,0,1,0,0,1,1,"30,159"
,,Ramapo Town,0,4,0,0,0,0,0,2,2,0,"94,019"
,,Rochester,1,0,2,0,0,0,0,2,1,0,"208,591"
,,Schodack Town,1,0,0,0,0,0,0,1,0,0,"11,685"
,,Scotia Village,0,0,1,0,0,0,1,0,0,0,"7,651"
,,Southampton Town,1,1,1,0,0,0,1,0,1,1,"50,987"
,,Spring Valley Village,0,1,0,0,0,0,0,1,0,0,"32,795"
,,Troy,0,0,1,0,0,0,1,0,0,0,"49,644"
,,Utica,0,1,0,0,0,0,0,0,1,0,"60,395"
,,White Plains,1,0,0,0,0,0,0,1,0,0,"58,461"
,,Yonkers,2,2,0,0,0,0,2,0,2,0,"201,554"
,Universities and Colleges,,5,7,2,0,0,0,,,,,
,,State University of New York Police:  ,,,,,,,,,,,
,,Buffalo State College,0,0,1,0,0,0,1,0,0,0,"9,475"
,,Cobleskill,1,0,0,0,0,0,0,0,1,0,"2,287"
,,Delhi,0,1,0,0,0,0,0,0,0,1,"3,511"
,,Geneseo,1,0,1,0,0,0,1,0,1,0,"5,602"
,,Morrisville,2,3,0,0,0,0,0,0,1,4,"3,003"
,,New Paltz,0,2,0,0,0,0,0,0,0,2,"7,628"
,,Plattsburgh,1,1,0,0,0,0,2,0,0,0,"5,520"
,Metropolitan Counties,,18,54,3,0,0,0,,,,,
,,Nassau,9,28,0,0,0,0,14,9,9,5,
,,Putnam,1,0,0,0,0,0,1,0,0,0,
,,Suffolk County Police Department,7,26,3,0,0,0,10,13,10,3,
,,Warren,1,0,0,0,0,0,0,0,0,1,
,Nonmetropolitan Counties,,1,1,0,0,0,0,,,,,
,,Cattaraugus,1,0,0,0,0,0,0,0,0,1,
,,Chenango,0,1,0,0,0,0,0,0,1,,
,State Police Agencies,,22,16,4,0,0,1,,,,,
,,State Police:,,,,,,,,,,,
,,Albany County ,2,0,0,0,0,0,1,0,0,1,
,,Clinton County ,6,0,0,0,0,0,0,2,2,2,
,,Columbia County ,1,0,2,0,0,0,0,3,0,0,
,,Duchess County ,1,2,0,0,0,0,2,0,0,1,
,,Franklin County ,1,0,0,0,0,0,0,0,0,1,
,,Genesee County ,1,0,0,0,0,0,1,0,0,0,
,,Greene County ,1,0,0,0,0,0,0,1,,0,
,,Hamilton County ,1,0,0,0,0,0,0,0,0,1,
,,Lewis County ,1,0,0,0,0,0,0,0,1,0,
,,Oneida County ,0,1,0,0,0,0,0,,1,0,
,,Onondaga County ,0,1,0,0,0,0,0,0,0,1,
,,Orange County ,0,1,0,0,0,0,0,0,1,0,
,,Oswego County ,0,1,0,0,0,1,1,0,0,1,
,,Putnam County ,0,1,1,0,0,0,0,1,0,1,
,,Saratoga County ,1,0,0,0,0,0,1,0,0,0,
,,Steuben County ,1,0,0,0,0,0,0,0,1,0,
,,Sullivan County ,1,2,0,0,0,0,0,2,1,0,
,,Tioga County ,0,1,0,0,0,0,0,0,0,1,
,,Tompkins County ,0,1,0,0,0,0,1,0,0,0,
,,Ulster County ,1,1,0,0,0,0,1,0,1,0,
,,Wayne County ,1,1,0,0,0,0,0,1,0,1,
,,Westchester County ,2,3,1,0,0,0,4,1,0,1,
,Other Agencies,,16,12,0,0,0,0,,,,,
,,New York City Metropolitan Transportation Authority,16,12,0,0,0,0,11,1,7,9,
North Carolina,Total,,114,24,24,4,0,0,,,,,
,Cities,,80,20,21,3,0,0,,,,,
,,Albemarle,1,0,0,0,0,0,0,1,0,0,"16,022"
,,Apex,1,1,0,0,0,0,2,0,0,0,"49,159"
,,Asheville,4,2,1,0,0,0,3,2,2,0,"90,103"
,,Benson,0,1,0,0,0,0,1,0,0,0,"3,764"
,,Chapel Hill,5,0,4,0,0,0,2,3,3,1,"59,553"
,,Charlotte-Mecklenburg,17,9,5,1,0,0,7,9,11,5,"914,609"
,,Concord,1,0,0,0,0,0,0,0,0,1,"91,756"
,,Durham,13,1,2,0,0,0,3,4,6,3,"269,088"
,,Fayetteville,3,1,2,1,0,0,2,2,1,2,"205,432"
,,Greensboro,4,1,1,0,0,0,0,1,2,3,"290,051"
,,Hertford,1,0,0,0,0,0,0,0,1,0,"2,122"
,,High Point,1,0,0,0,0,0,0,0,0,1,"112,368"
,,Jacksonville,2,0,0,0,0,0,0,0,1,1,"67,293"
,,Kannapolis,1,0,0,0,0,0,0,1,0,0,"48,754"
,,Marion,1,2,0,0,0,0,0,2,0,1,"7,819"
,,Monroe,0,0,0,1,0,0,0,0,1,0,"35,153"
,,New Bern,1,0,0,0,0,0,1,0,0,0,"30,191"
,,Raleigh,12,2,3,0,0,0,2,7,5,3,"468,261"
,,Roanoke Rapids,1,0,0,0,0,0,0,1,0,0,"15,083"
,,Salisbury,2,0,0,0,0,0,0,1,0,1,"34,085"
,,Siler City,3,0,0,0,0,0,1,0,1,1,"8,531"
,,Waynesville,1,0,0,0,0,0,0,0,1,0,"9,977"
,,Wilmington,5,0,1,0,0,0,1,1,2,2,"119,422"
,,Wilson,0,0,2,0,0,0,0,1,1,0,"49,686"
,Universities and Colleges,,3,0,1,0,0,0,,,,,
,,East Carolina University,1,0,1,0,0,0,0,0,0,2,"28,962"
,,North Carolina Central University,1,0,0,0,0,0,0,0,0,1,"8,094"
,,"University of North Carolina, Pembroke",1,0,0,0,0,0,0,1,0,0,"6,268"
,Metropolitan Counties,,23,4,2,1,0,0,,,,,
,,Brunswick,1,0,0,0,0,0,1,0,0,0,
,,Buncombe,1,1,0,0,0,0,0,0,0,2,
,,Burke,3,0,0,0,0,0,0,3,0,0,
,,Caldwell,1,0,0,0,0,0,0,0,0,1,
,,Forsyth,4,0,1,0,0,0,1,1,2,1,
,,Franklin,0,1,0,1,0,0,1,1,0,0,
,,Gaston County Police Department,3,0,1,0,0,0,1,1,0,2,
,,Guilford,1,0,0,0,0,0,0,0,1,0,
,,New Hanover,2,2,0,0,0,0,0,1,3,0,
,,Pitt,4,0,0,0,0,0,0,1,1,2,
,,Randolph,1,0,0,0,0,0,0,0,1,0,
,,Wake,2,0,0,0,0,0,0,1,0,1,
,Nonmetropolitan Counties,,7,0,0,0,0,0,,,,,
,,Jackson,3,0,0,0,0,0,1,2,0,0,
,,Martin,2,0,0,0,0,0,0,0,2,0,
,,Surry,1,0,0,0,0,0,1,0,0,0,
,,Transylvania,1,0,0,0,0,0,0,1,0,0,
,Other Agencies,,1,0,0,0,0,0,,,,,
,,University of North Carolina Hospitals,1,0,0,0,0,0,1,0,0,0,
North Dakota,Total,,8,5,2,0,0,0,,,,,
,Cities,,6,4,2,0,0,0,,,,,
,,Bismarck,2,1,1,0,0,0,0,3,1,0,"74,397"
,,Fargo,1,2,0,0,0,0,0,0,3,0,"123,430"
,,Grand Forks,2,0,0,0,0,0,0,1,1,0,"58,090"
,,Minot,1,0,1,0,0,0,0,2,0,0,"50,118"
,,Wahpeton,0,1,0,0,0,0,0,0,0,1,"7,841"
,Metropolitan Counties,,2,0,0,0,0,0,,,,,
,,Cass,1,0,0,0,0,0,0,1,0,0,
,,Morton,1,0,0,0,0,0,1,0,0,0,
,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
,,McLean,0,1,0,0,0,0,0,0,1,0,
Ohio,Total,,259,35,53,31,0,2,,,,,
,Cities,,225,28,46,26,0,2,,,,,
,,Akron,10,0,0,4,0,0,4,5,4,1,"197,412"
,,Amelia,1,1,0,0,0,0,0,2,0,0,"4,982"
,,Ashland,1,0,0,0,0,0,0,0,0,1,"20,485"
,,Aurora,2,0,0,0,0,0,0,1,0,1,"15,932"
,,Austintown,1,0,0,0,0,0,0,1,0,0,"35,303"
,,Baltimore,1,0,0,0,0,0,0,0,0,1,"2,973"
,,Barberton,2,0,0,0,0,0,0,0,1,1,"26,050"
,,Beavercreek,1,0,0,0,0,0,0,0,1,0,"46,572"
,,Beaver Township,1,0,0,0,0,0,0,1,0,0,"6,427"
,,Bellefontaine,1,0,0,0,0,0,0,0,1,0,"13,144"
,,Blue Ash,1,0,0,0,0,0,0,1,0,0,"12,248"
,,Boardman,2,0,0,0,0,0,0,0,2,0,"39,276"
,,Brecksville,0,0,1,0,0,0,0,0,0,1,"13,432"
,,Butler Township,1,0,0,3,0,0,2,1,1,0,"7,799"
,,Canal Fulton,1,1,0,0,0,0,0,0,1,1,"5,428"
,,Cincinnati,31,5,4,1,0,0,6,15,13,7,"299,116"
,,Circleville,3,0,0,0,0,0,0,2,0,1,"13,972"
,,Cleveland,12,0,0,0,0,0,1,1,5,5,"385,351"
,,Colerain Township,3,1,0,0,0,0,1,3,0,0,"58,996"
,,Columbus,50,3,19,3,0,0,19,28,13,15,"872,205"
,,Copley Township,0,0,0,2,0,0,0,0,2,0,"17,280"
,,Dayton,1,0,1,0,0,0,0,1,1,0,"140,171"
,,Defiance,1,0,0,0,0,0,0,1,0,0,"16,594"
,,Englewood,0,0,1,1,0,0,1,1,0,0,"13,504"
,,Fairborn,2,0,0,0,0,0,1,1,0,0,"33,936"
,,Fairfax,1,0,0,0,0,0,0,0,0,1,"1,702"
,,Fairview Park,1,0,0,0,0,0,0,0,0,1,"16,307"
,,Findlay,2,0,1,0,0,0,0,0,2,1,"41,474"
,,Forest Park,1,0,0,0,0,0,0,0,1,0,"18,665"
,,Franklin,3,0,0,0,0,0,1,0,2,0,"11,779"
,,Gahanna,1,1,0,0,0,1,1,1,1,0,"35,243"
,,Garrettsville,1,0,0,0,0,0,0,0,0,1,"2,321"
,,Georgetown,2,0,0,0,0,0,0,0,0,2,"4,356"
,,Green Township,3,0,0,0,0,0,0,1,2,0,"58,853"
,,Grove City,1,0,0,1,0,0,1,1,0,0,"40,421"
,,Groveport,1,0,0,0,0,0,0,0,1,0,"5,583"
,,Hamilton,7,2,1,0,0,0,2,2,5,1,"62,094"
,,Hilliard,1,1,0,0,0,0,2,0,0,0,"36,144"
,,Holland,1,1,0,0,0,0,0,1,1,0,"1,662"
,,Howland Township,1,0,0,0,0,0,0,0,1,0,"16,608"
,,Huber Heights,0,0,0,1,0,0,0,0,1,0,"37,996"
,,Hudson,1,0,1,1,0,0,0,0,1,2,"22,248"
,,Ironton,1,0,0,0,0,0,0,0,0,1,"10,853"
,,Jackson,1,0,0,0,0,0,0,1,0,0,"6,305"
,,Jamestown,2,0,0,0,0,0,1,0,1,0,"2,036"
,,Lancaster,1,0,0,0,0,0,0,0,0,1,"40,026"
,,Lima,6,1,1,0,0,0,1,4,1,2,"37,220"
,,Logan,0,0,1,0,0,0,1,0,0,0,"7,077"
,,Lorain,1,1,0,0,0,0,1,1,0,0,"63,672"
,,Louisville,1,0,0,0,0,0,1,0,0,0,"9,373"
,,Loveland,1,0,0,0,0,0,0,0,0,1,"12,846"
,,Lyndhurst,2,1,0,0,0,0,0,1,1,1,"13,586"
,,"Madison Township, Franklin County",0,1,0,1,0,0,1,1,0,0,"18,661"
,,Mansfield,3,0,2,0,0,0,1,2,1,1,"46,507"
,,Marietta,1,0,2,0,0,0,0,1,0,2,"13,582"
,,Marysville,0,0,1,0,0,0,1,0,0,0,"23,622"
,,Mason,3,0,0,0,0,0,1,2,0,0,"33,406"
,,Massillon,2,0,0,0,0,0,1,1,0,,"32,265"
,,Medina Township,1,0,0,0,0,0,1,0,0,0,"8,940"
,,Mentor-on-the-Lake,0,1,0,0,0,0,1,0,0,0,"7,359"
,,Minster,1,0,0,0,0,0,1,0,,,"2,866"
,,Montgomery,0,1,0,0,0,0,0,1,0,0,"10,638"
,,Mount Healthy,1,0,0,0,0,0,0,0,0,1,"6,020"
,,Mount Vernon,0,1,0,0,0,0,0,1,0,0,"16,553"
,,New Albany,3,0,0,0,0,0,0,2,0,1,"10,838"
,,Newton Falls,0,0,1,0,0,0,1,0,0,0,"4,567"
,,North Canton,1,1,1,0,0,0,2,0,1,0,"17,348"
,,Oak Harbor,1,0,0,0,0,0,0,0,1,0,"2,731"
,,Ontario,0,0,0,1,0,0,0,1,0,0,"6,058"
,,Oxford,0,0,1,0,0,0,1,0,0,0,"22,459"
,,Parma,1,0,0,0,0,0,0,0,1,0,"79,340"
,,Perkins Township,1,0,0,0,0,0,0,1,0,0,"11,773"
,,"Perry Township, Franklin County",0,1,0,0,0,0,1,0,0,0,"3,758"
,,Pickerington,0,1,0,0,0,0,0,0,0,1,"20,373"
,,Pierce Township,1,0,0,0,0,0,1,0,0,0,"11,623"
,,Portsmouth,0,0,0,1,0,0,0,1,0,0,"20,451"
,,Powell,1,0,0,0,0,0,0,0,0,1,"13,029"
,,Reading,1,0,0,0,0,0,0,0,0,1,"10,307"
,,Reynoldsburg,5,1,1,0,0,0,1,3,3,0,"37,704"
,,Rocky River,0,0,0,1,0,0,0,0,1,0,"20,342"
,,Sabina,2,0,0,0,0,0,0,2,0,0,"2,534"
,,Salem,2,0,0,0,0,0,0,1,0,1,"11,887"
,,Shelby,1,0,0,0,0,0,0,0,1,0,"8,987"
,,Sidney,0,0,1,0,0,0,0,1,0,0,"20,466"
,,South Euclid,0,0,0,1,0,0,0,0,1,0,"21,628"
,,"Springfield Township, Hamilton County",1,0,2,0,0,1,0,1,0,3,"36,571"
,,"Springfield Township, Summit County",1,0,0,0,0,0,1,0,0,0,"14,434"
,,St. Clair Township,0,0,0,1,0,0,0,0,0,1,"7,583"
,,Streetsboro,0,0,1,1,0,0,0,1,1,0,"16,308"
,,Sugarcreek Township,1,0,0,0,0,0,0,0,1,0,"8,300"
,,Sylvania Township,1,0,0,0,0,0,0,0,0,1,"29,536"
,,Tipp City,0,1,0,0,0,0,0,0,0,1,"9,957"
,,Toledo,2,0,0,0,0,0,1,0,0,1,"277,116"
,,Trotwood,1,0,0,0,0,0,1,0,0,0,"24,308"
,,Upper Arlington,1,0,0,0,0,0,0,1,0,0,"35,214"
,,Van Wert,1,0,0,0,0,0,0,1,0,0,"10,713"
,,Wadsworth,3,0,1,0,0,0,1,0,1,2,"23,388"
,,West Chester Township,1,0,0,0,0,0,0,1,0,0,"61,386"
,,Westerville,1,0,0,0,0,0,0,0,1,0,"39,418"
,,Whitehall,1,0,0,0,0,0,1,0,0,0,"18,835"
,,Willoughby,1,0,0,0,0,0,1,0,0,0,"22,857"
,,Wilmington,2,0,0,0,0,0,1,0,1,0,"12,416"
,,Wooster,0,0,0,1,0,0,0,1,0,0,"27,172"
,,Xenia,1,0,0,0,0,0,1,0,0,0,"26,331"
,,Zanesville,1,0,1,1,0,0,0,0,1,2,"25,457"
,Universities and Colleges,,6,1,2,0,0,0,,,,,
,,Bowling Green State University,2,0,0,0,0,0,2,0,,,"17,644"
,,Capital University,1,0,2,0,0,0,2,0,0,1,"3,367"
,,Columbus State Community College,0,1,0,0,0,0,0,0,1,0,"27,109"
,,"Ohio State University, Columbus",3,0,0,0,0,0,1,0,1,1,"59,482"
,Metropolitan Counties,,14,4,2,3,0,0,,,,,
,,Belmont,1,0,0,0,0,0,0,0,0,1,
,,Butler,1,0,0,0,0,0,0,1,0,0,
,,Clark,1,1,0,0,0,0,0,1,1,0,
,,Clermont,1,0,0,0,0,0,0,0,0,1,
,,Fairfield,1,0,0,0,0,0,0,0,0,1,
,,Franklin,1,0,0,0,0,0,0,0,1,0,
,,Fulton,1,0,0,0,0,0,0,1,0,0,
,,Greene,0,1,0,0,0,0,0,0,1,0,
,,Hocking,0,1,0,0,0,0,0,0,0,1,
,,Lorain,1,0,0,0,0,0,0,0,1,0,
,,Lucas,2,0,0,0,0,0,0,1,1,0,
,,Madison,0,0,0,1,0,0,0,0,0,1,
,,Montgomery,3,0,2,0,0,0,1,2,0,2,
,,Perry,0,0,0,1,0,0,0,0,0,1,
,,Richland,1,0,0,0,0,0,0,0,0,1,
,,Stark,0,1,0,0,0,0,0,1,0,0,
,,Warren,0,0,0,1,0,0,0,1,0,0,
,Nonmetropolitan Counties,,11,2,3,1,0,0,,,,,
,,Ashland,3,0,0,0,0,0,2,0,1,0,
,,Athens,1,0,0,0,0,0,0,1,0,0,
,,Hardin,2,1,1,0,0,0,2,1,0,1,
,,Highland,1,0,0,0,0,0,0,0,1,0,
,,Logan,1,0,0,0,0,0,0,0,1,0,
,,Marion,0,0,1,1,0,0,1,1,0,0,
,,Ross,3,0,0,0,0,0,1,1,1,0,
,,Shelby,0,0,1,0,0,0,1,0,0,0,
,,Washington,0,1,0,0,0,0,0,1,0,0,
,State Police Agencies,,1,0,0,1,0,0,,,,,
,,Ohio State Highway Patrol,1,0,0,1,0,0,0,2,0,0,
,Other Agencies,,2,0,0,0,0,0,,,,,
,,Cleveland Metropolitan Park District,2,0,0,0,0,0,0,0,2,0,
Oklahoma,Total,,17,7,10,0,1,2,,,,,
,Cities,,10,5,7,0,1,1,,,,,
,,Catoosa,1,0,0,0,0,0,0,1,0,0,"7,129"
,,Chickasha,1,0,0,0,0,0,1,0,0,0,"16,489"
,,Collinsville,1,0,0,0,0,1,0,1,1,0,"6,836"
